isin,trade_date,settlement_date,counterparty,region,instrument_type,currency,notional_value,coupon_rate,yield_spread,settlement_method,trade_channel,previous_settlement_fails,counterparty_risk_score,ssi_valid,time_to_settle_days,settlement_status,fail_reason,trade_month,high_notional_flag,interest_to_yield_ratio
INXUM6CVN6A7,2025-10-04,2025-10-06,HSBC,EMEA,Corporate Bond,USD,8289534.86,1.37,1.22,FOP,Voice,1,0.05,0,2,0,None,10,1,1.11
FR4IMLOLD4A1,2025-10-20,2025-10-21,HSBC,AMER,Corporate Bond,EUR,1473550.71,6.23,1.58,DVP,Chat,1,0.37,1,1,0,None,10,0,3.92
USQ5WN9VKJX1,2025-10-06,2025-10-07,JP Morgan,AMER,Corporate Bond,JPY,2404776.24,6.91,1.01,DVP,Chat,1,1.0,0,1,0,None,10,0,6.77
USQDH1CCTNX3,2025-09-18,2025-09-20,JP Morgan,AMER,Agency Bond,GBP,4540460.13,4.02,1.19,DVP,FIX API,0,0.15,1,2,0,None,9,0,3.35
DE2YUV2ISNW3,2025-10-26,2025-10-29,JP Morgan,AMER,Corporate Bond,GBP,2980097.31,1.09,2.28,FOP,Voice,1,0.67,1,3,0,None,10,0,0.48
JPANON5J1WS3,2025-10-16,2025-10-19,JP Morgan,AMER,Municipal Bond,USD,5917311.31,5.02,1.69,FOP,FIX API,0,0.78,1,3,0,None,10,1,2.95
USZS1ZS83ZJ2,2025-10-27,2025-10-29,Deutsche Bank,EMEA,Corporate Bond,GBP,1049645.32,2.52,1.81,FOP,Chat,1,0.65,0,2,0,None,10,0,1.38
JPA046JL7KL7,2025-10-08,2025-10-10,HSBC,EMEA,Corporate Bond,EUR,1265130.93,0.57,2.11,FOP,Chat,1,0.72,1,2,0,None,10,0,0.27
INK17MP1L5J0,2025-10-20,2025-10-22,BNP Paribas,APAC,Corporate Bond,EUR,8769188.27,4.11,2.97,FOP,Chat,0,0.3,1,2,0,None,10,1,1.38
FR68HJ70WXG1,2025-10-03,2025-10-05,Barclays UK,APAC,Corporate Bond,JPY,4675009.11,3.8,0.33,FOP,RFQ,0,0.21,1,2,0,None,10,0,11.18
GB4H7N35ACP1,2025-09-17,2025-09-18,BNP Paribas,APAC,Municipal Bond,GBP,3253066.55,1.04,1.58,DVP,RFQ,2,0.67,0,1,0,None,9,0,0.65
JPZDEIYP07D4,2025-11-01,2025-11-04,HSBC,AMER,Corporate Bond,EUR,6872805.68,0.59,1.94,FOP,FIX API,0,0.41,0,3,0,None,11,1,0.3
DE7TUUQVMF68,2025-11-02,2025-11-05,HSBC,EMEA,Agency Bond,GBP,1360027.62,3.31,0.99,DVP,FIX API,2,0.96,1,3,0,None,11,0,3.31
FR37C111SJO7,2025-09-27,2025-09-30,Deutsche Bank,AMER,Corporate Bond,EUR,3524325.74,4.73,0.74,DVP,Voice,0,0.69,1,3,0,None,9,0,6.31
IN3RMSEF73C5,2025-11-10,2025-11-11,Citibank,APAC,Corporate Bond,JPY,5873975.26,0.91,2.63,FOP,FIX API,2,0.88,0,1,0,None,11,1,0.34
USPVWDA1SH37,2025-09-24,2025-09-27,HSBC,AMER,Agency Bond,USD,1449757.76,2.52,1.11,DVP,Chat,0,0.36,1,3,0,None,9,0,2.25
US1AV1RM97R5,2025-11-11,2025-11-13,BNP Paribas,AMER,Sovereign Bond,GBP,1977645.18,5.52,0.12,DVP,Chat,0,0.15,0,2,0,None,11,0,42.46
JPJGOBD6I2I5,2025-10-16,2025-10-18,HSBC,EMEA,Corporate Bond,EUR,9602144.26,5.19,1.36,DVP,Voice,0,0.11,1,2,0,None,10,1,3.79
JPQ90M3Z0B86,2025-11-11,2025-11-13,Barclays UK,EMEA,Agency Bond,GBP,9691260.61,3.81,2.11,FOP,FIX API,1,0.2,0,2,0,None,11,1,1.8
FR95UL7BZ3S3,2025-10-30,2025-11-01,Deutsche Bank,EMEA,Agency Bond,EUR,5141283.56,1.98,2.19,DVP,FIX API,0,0.94,0,2,0,None,10,1,0.9
INWKW46KKPH7,2025-10-30,2025-11-01,HSBC,AMER,Sovereign Bond,USD,1841260.45,3.23,1.72,FOP,Voice,1,0.37,0,2,0,None,10,0,1.87
DEHFGW03FK68,2025-09-20,2025-09-21,Barclays UK,APAC,Corporate Bond,GBP,7008048.79,6.8,0.18,FOP,Voice,0,0.55,1,1,0,None,9,1,35.79
USPJ53HPQVP2,2025-10-28,2025-10-29,JP Morgan,APAC,Municipal Bond,JPY,3919109.77,6.23,1.67,DVP,Voice,2,0.41,0,1,0,None,10,0,3.71
GB36NUSLPJN0,2025-10-06,2025-10-09,JP Morgan,AMER,Municipal Bond,USD,2732754.14,1.33,1.65,DVP,Chat,1,0.04,1,3,0,None,10,0,0.8
US3GEGQPAYY5,2025-10-23,2025-10-26,JP Morgan,EMEA,Municipal Bond,GBP,6590062.22,3.88,0.78,DVP,Chat,1,0.88,1,3,0,None,10,1,4.91
GBWXQAOF4ZG4,2025-11-05,2025-11-08,BNP Paribas,APAC,Sovereign Bond,GBP,4211726.39,3.13,0.56,DVP,FIX API,0,0.8,1,3,0,None,11,0,5.49
GBI8R2K7N2T6,2025-10-22,2025-10-25,HSBC,EMEA,Corporate Bond,USD,3069425.71,6.07,0.41,FOP,Chat,1,0.63,1,3,0,None,10,0,14.45
GBB19LUPUYK8,2025-10-17,2025-10-19,Barclays UK,APAC,Agency Bond,USD,5307290.66,4.41,0.29,FOP,FIX API,2,0.25,1,2,0,None,10,1,14.7
DEEPM3II77M6,2025-11-02,2025-11-03,Citibank,EMEA,Sovereign Bond,JPY,6867440.72,7.5,2.41,FOP,FIX API,0,0.63,0,1,0,None,11,1,3.1
USGQEOUE0428,2025-09-27,2025-09-28,Barclays UK,AMER,Sovereign Bond,JPY,2581919.66,6.48,1.39,DVP,RFQ,3,0.54,1,1,0,None,9,0,4.63
USG8VKV4ES45,2025-09-30,2025-10-03,HSBC,APAC,Agency Bond,GBP,1342928.72,5.68,1.29,FOP,RFQ,1,0.12,0,3,0,None,9,0,4.37
USHNP7036KN5,2025-10-18,2025-10-19,HSBC,EMEA,Agency Bond,JPY,7441273.93,4.76,2.98,FOP,Chat,0,0.43,0,1,0,None,10,1,1.59
IN55B4JGF1X3,2025-11-01,2025-11-04,JP Morgan,AMER,Sovereign Bond,JPY,5087418.35,6.47,2.85,DVP,FIX API,0,0.97,0,3,0,None,11,1,2.26
JPLLLXTJOPZ0,2025-10-29,2025-10-30,JP Morgan,APAC,Sovereign Bond,EUR,5857243.67,3.76,0.54,DVP,Voice,0,0.07,1,1,0,None,10,1,6.84
FRZPGCMKVVH9,2025-09-23,2025-09-25,Barclays UK,APAC,Sovereign Bond,EUR,8877852.28,5.83,1.89,FOP,Chat,1,0.05,1,2,0,None,9,1,3.07
GB23GM9FSKD6,2025-09-27,2025-09-30,Citibank,EMEA,Agency Bond,EUR,6611754.61,6.51,2.3,FOP,FIX API,0,0.47,0,3,0,None,9,1,2.82
FRNB5RLLWZ60,2025-10-27,2025-10-28,JP Morgan,APAC,Agency Bond,JPY,9465111.28,6.24,0.18,FOP,Chat,0,0.78,0,1,0,None,10,1,32.84
GB21OTM0UHY9,2025-10-06,2025-10-07,BNP Paribas,EMEA,Corporate Bond,JPY,8084523.62,4.43,1.27,DVP,Chat,0,0.32,1,1,0,None,10,1,3.46
DE57PB28ZAQ4,2025-11-07,2025-11-09,Citibank,APAC,Sovereign Bond,USD,8268003.89,6.26,0.92,DVP,RFQ,0,0.8,1,2,0,None,11,1,6.73
DEM4AI93DGW7,2025-09-19,2025-09-20,Citibank,EMEA,Municipal Bond,USD,5193579.59,3.35,0.42,FOP,Voice,1,0.04,0,1,0,None,9,1,7.79
GBTV2V4BMVU9,2025-09-24,2025-09-25,Barclays UK,EMEA,Corporate Bond,EUR,4365856.84,2.65,1.77,DVP,Voice,0,0.93,1,1,1,Missing Cash,9,0,1.49
INI5D3OVW4W2,2025-09-25,2025-09-27,Barclays UK,APAC,Corporate Bond,EUR,951843.99,1.12,2.17,DVP,RFQ,0,0.75,1,2,0,None,9,0,0.51
USCIKMGYXA46,2025-11-04,2025-11-06,Citibank,APAC,Municipal Bond,JPY,7960620.52,7.19,2.97,DVP,Chat,2,0.63,0,2,1,Late SSI,11,1,2.41
IN6VL4TME4M0,2025-09-25,2025-09-27,BNP Paribas,AMER,Sovereign Bond,JPY,8123275.34,5.14,1.19,DVP,FIX API,1,0.6,0,2,0,None,9,1,4.28
GB1X512J2OE8,2025-10-13,2025-10-15,HSBC,EMEA,Sovereign Bond,JPY,3339103.86,7.22,2.4,DVP,FIX API,0,0.19,1,2,0,None,10,0,3.0
INH2FNNX0LZ3,2025-10-27,2025-10-30,Deutsche Bank,APAC,Corporate Bond,USD,5832186.37,1.08,2.9,FOP,Voice,1,0.62,1,3,0,None,10,1,0.37
INQB1YUS0FM4,2025-10-22,2025-10-25,Barclays UK,EMEA,Sovereign Bond,JPY,5626704.55,4.53,2.91,FOP,FIX API,1,0.13,1,3,0,None,10,1,1.55
JPOREFZ2QPR8,2025-09-15,2025-09-17,Citibank,APAC,Corporate Bond,USD,8336322.12,0.58,0.84,DVP,FIX API,0,0.18,0,2,0,None,9,1,0.68
GBDND45NIFR5,2025-09-23,2025-09-25,BNP Paribas,EMEA,Corporate Bond,JPY,149559.96,3.92,2.67,FOP,RFQ,1,0.93,1,2,0,None,9,0,1.46
USNQ3XCSAZB8,2025-09-24,2025-09-26,JP Morgan,AMER,Sovereign Bond,GBP,2930998.75,0.84,1.56,FOP,RFQ,0,0.46,1,2,0,None,9,0,0.54
INZ8YT9NP8I9,2025-10-07,2025-10-09,Citibank,EMEA,Municipal Bond,USD,2384555.27,1.93,2.84,FOP,Chat,0,0.97,1,2,0,None,10,0,0.68
FRDO0YZ15E71,2025-10-20,2025-10-21,BNP Paribas,APAC,Sovereign Bond,GBP,8898929.92,0.77,2.84,DVP,Voice,0,0.38,1,1,0,None,10,1,0.27
JPJOCV27LI17,2025-09-18,2025-09-19,Deutsche Bank,AMER,Agency Bond,GBP,2514660.4,1.2,2.45,FOP,FIX API,1,0.98,0,1,0,None,9,0,0.49
INWYR9S60FD8,2025-09-18,2025-09-19,Barclays UK,AMER,Agency Bond,EUR,2362939.84,2.95,0.74,DVP,Chat,1,0.06,0,1,0,None,9,0,3.93
DE95KH770A67,2025-09-28,2025-10-01,Citibank,APAC,Sovereign Bond,GBP,3640585.22,0.92,0.62,FOP,RFQ,2,0.07,1,3,0,None,9,0,1.46
IN6F81LWYS97,2025-11-07,2025-11-09,HSBC,APAC,Corporate Bond,USD,9450639.65,1.81,2.71,DVP,FIX API,0,0.53,1,2,0,None,11,1,0.67
FR2M8NE8TBS6,2025-11-11,2025-11-13,JP Morgan,EMEA,Municipal Bond,EUR,3337305.17,0.83,0.33,FOP,Chat,1,0.42,0,2,0,None,11,0,2.44
FR4Q1Y2KOE59,2025-09-20,2025-09-21,Citibank,APAC,Agency Bond,JPY,651865.23,3.26,0.47,DVP,Voice,1,0.86,0,1,1,Missing Cash,9,0,6.79
INVXGDIFONX3,2025-10-15,2025-10-16,BNP Paribas,AMER,Municipal Bond,USD,7547844.85,0.51,1.51,DVP,RFQ,0,0.83,1,1,0,None,10,1,0.34
IN4DARUEA7M9,2025-10-27,2025-10-28,Barclays UK,EMEA,Sovereign Bond,USD,4532226.27,3.27,0.18,DVP,RFQ,1,0.62,0,1,0,None,10,0,17.21
INEDIRG02UQ5,2025-11-01,2025-11-02,Citibank,EMEA,Sovereign Bond,EUR,3478644.77,0.66,2.7,DVP,Chat,0,0.43,0,1,0,None,11,0,0.24
FRV16RUNG359,2025-10-20,2025-10-23,JP Morgan,EMEA,Sovereign Bond,EUR,1505361.61,1.11,2.42,FOP,FIX API,1,0.65,0,3,0,None,10,0,0.46
DENDKD8LCSW6,2025-10-06,2025-10-08,Barclays UK,EMEA,Sovereign Bond,EUR,1785666.58,1.83,1.33,FOP,Voice,1,0.87,0,2,0,None,10,0,1.37
GBXNTWKUX360,2025-09-15,2025-09-18,Deutsche Bank,APAC,Agency Bond,EUR,8987847.2,4.87,0.77,DVP,Chat,1,0.7,0,3,0,None,9,1,6.24
GBPRUZ187YJ3,2025-11-02,2025-11-03,HSBC,APAC,Municipal Bond,USD,4059186.71,3.79,0.52,DVP,Chat,0,0.45,0,1,0,None,11,0,7.15
DE1RFSZ71DZ9,2025-10-29,2025-10-30,Deutsche Bank,AMER,Sovereign Bond,USD,603026.51,7.14,0.81,FOP,FIX API,0,0.47,1,1,0,None,10,0,8.71
FRV26PAOIDC2,2025-10-22,2025-10-24,HSBC,EMEA,Municipal Bond,EUR,6963125.42,1.28,1.92,DVP,Voice,0,0.0,0,2,0,None,10,1,0.66
GBYWQFH9PS19,2025-09-16,2025-09-19,BNP Paribas,APAC,Agency Bond,EUR,9270299.34,3.95,2.54,FOP,RFQ,0,0.8,1,3,0,None,9,1,1.55
GBY07HXM2NQ0,2025-09-28,2025-09-30,Barclays UK,AMER,Sovereign Bond,JPY,6438801.5,1.23,2.82,DVP,RFQ,0,0.18,1,2,0,None,9,1,0.43
JPLHIEQ5UOS9,2025-09-19,2025-09-22,HSBC,APAC,Municipal Bond,JPY,6289842.57,5.15,0.78,FOP,Chat,0,0.35,0,3,0,None,9,1,6.52
GBSEG03TMSF4,2025-09-22,2025-09-24,Barclays UK,AMER,Municipal Bond,GBP,8268166.82,5.76,1.38,FOP,Chat,0,0.1,0,2,0,None,9,1,4.14
INNSU2J5F6L4,2025-10-21,2025-10-24,HSBC,AMER,Agency Bond,GBP,7801400.28,1.18,1.41,FOP,RFQ,1,0.59,0,3,0,None,10,1,0.83
GBH6F3E60WV8,2025-09-14,2025-09-16,Deutsche Bank,EMEA,Corporate Bond,GBP,9881686.69,3.34,2.26,FOP,RFQ,0,0.78,1,2,0,None,9,1,1.47
FR3GGLJA3NO3,2025-11-10,2025-11-13,HSBC,APAC,Corporate Bond,GBP,2833302.88,5.85,2.54,DVP,FIX API,0,0.7,0,3,0,None,11,0,2.29
US5WLCC5DI15,2025-11-10,2025-11-12,HSBC,APAC,Corporate Bond,JPY,4309965.52,6.9,2.6,DVP,RFQ,0,0.32,1,2,0,None,11,0,2.64
FRND9X6COC33,2025-09-20,2025-09-21,HSBC,AMER,Municipal Bond,JPY,4323083.12,4.51,1.32,FOP,Voice,0,0.24,0,1,0,None,9,0,3.39
JPVNJAM59FI1,2025-10-28,2025-10-31,Barclays UK,AMER,Corporate Bond,EUR,213085.53,2.46,0.6,FOP,RFQ,0,0.26,0,3,0,None,10,0,4.03
USBPGYUH16M9,2025-10-04,2025-10-05,Deutsche Bank,AMER,Agency Bond,GBP,5247590.04,7.11,1.11,FOP,Chat,0,0.03,1,1,0,None,10,1,6.35
FRLN88YRBCO0,2025-10-26,2025-10-28,BNP Paribas,APAC,Municipal Bond,EUR,3467457.94,2.54,2.77,DVP,Chat,2,0.3,0,2,0,None,10,0,0.91
INJ4OAXQ7WT4,2025-09-26,2025-09-28,Barclays UK,AMER,Municipal Bond,GBP,2325327.74,5.61,1.11,FOP,Chat,0,0.49,1,2,0,None,9,0,5.01
JPIYQAR4OXV5,2025-10-12,2025-10-13,Deutsche Bank,APAC,Corporate Bond,EUR,5338282.73,3.78,1.1,FOP,RFQ,1,0.47,0,1,0,None,10,1,3.41
DEV8V4D9N790,2025-10-17,2025-10-19,HSBC,APAC,Corporate Bond,EUR,7041346.2,6.39,1.63,FOP,FIX API,0,0.95,1,2,0,None,10,1,3.9
DE77L5A1B361,2025-10-10,2025-10-11,HSBC,EMEA,Corporate Bond,JPY,6961589.7,1.73,2.71,DVP,RFQ,1,0.39,0,1,0,None,10,1,0.64
JPIMKVT35VC5,2025-09-23,2025-09-26,BNP Paribas,AMER,Sovereign Bond,JPY,7119879.2,6.03,2.95,FOP,RFQ,0,0.42,1,3,0,None,9,1,2.04
JPBRMCKKP0J6,2025-10-03,2025-10-05,HSBC,EMEA,Agency Bond,JPY,2765053.4,1.82,0.49,FOP,Chat,0,0.98,1,2,0,None,10,0,3.64
FRKKNMBFT728,2025-09-23,2025-09-26,Barclays UK,APAC,Sovereign Bond,USD,4551704.83,2.18,2.75,DVP,Chat,0,0.46,0,3,0,None,9,0,0.79
US5DC19VTF15,2025-09-17,2025-09-20,Deutsche Bank,AMER,Agency Bond,GBP,3309107.9,5.73,1.09,FOP,FIX API,0,0.51,1,3,0,None,9,0,5.21
INHDLQTN29I9,2025-10-25,2025-10-28,Deutsche Bank,AMER,Agency Bond,USD,7402058.15,5.83,0.62,DVP,RFQ,0,0.5,1,3,0,None,10,1,9.25
IN7Z48VOJ5O9,2025-10-21,2025-10-23,Barclays UK,APAC,Sovereign Bond,JPY,3545393.26,6.9,2.98,FOP,FIX API,0,0.62,1,2,0,None,10,0,2.31
FRTJ0LLHV608,2025-09-21,2025-09-23,Deutsche Bank,EMEA,Corporate Bond,USD,281132.75,6.1,2.05,DVP,Voice,2,0.65,0,2,0,None,9,0,2.96
JPMG7BIPVXQ3,2025-11-02,2025-11-04,Barclays UK,EMEA,Agency Bond,EUR,9753876.0,5.15,2.57,FOP,Voice,0,0.22,1,2,0,None,11,1,2.0
USZMR0DGY9N2,2025-09-20,2025-09-21,HSBC,APAC,Sovereign Bond,EUR,3237637.82,6.69,1.58,FOP,Chat,0,0.95,1,1,0,None,9,0,4.21
FRPQ93E41EE7,2025-10-01,2025-10-02,Barclays UK,APAC,Corporate Bond,JPY,1466808.05,2.02,1.96,DVP,RFQ,0,0.18,1,1,0,None,10,0,1.03
UST3ODIVHFD4,2025-10-14,2025-10-17,Deutsche Bank,AMER,Corporate Bond,GBP,1335114.25,1.06,1.67,DVP,RFQ,1,0.7,0,3,0,None,10,0,0.63
USCASG8NTDC9,2025-11-03,2025-11-06,Deutsche Bank,AMER,Agency Bond,JPY,2520807.83,2.89,2.53,FOP,FIX API,1,0.81,1,3,0,None,11,0,1.14
JPEOQSZ9XL22,2025-09-22,2025-09-23,Barclays UK,APAC,Agency Bond,EUR,2876395.18,1.61,0.25,FOP,Chat,0,0.78,1,1,0,None,9,0,6.19
GBYJXBCCK501,2025-11-07,2025-11-10,JP Morgan,EMEA,Municipal Bond,GBP,9776823.09,3.36,0.51,FOP,FIX API,1,0.69,1,3,0,None,11,1,6.46
FRPCL2JMIRE7,2025-09-15,2025-09-16,JP Morgan,EMEA,Municipal Bond,GBP,2788058.68,5.35,0.46,FOP,FIX API,0,0.43,1,1,0,None,9,0,11.38
INLD02AQLMB0,2025-10-09,2025-10-11,BNP Paribas,APAC,Municipal Bond,GBP,6535308.78,6.47,0.63,DVP,FIX API,0,0.66,1,2,0,None,10,1,10.11
US8HQFRX77E5,2025-09-22,2025-09-24,JP Morgan,APAC,Agency Bond,GBP,5293119.55,0.69,0.3,DVP,FIX API,0,0.84,1,2,0,None,9,1,2.23
FROY8PN4ESC0,2025-10-23,2025-10-24,JP Morgan,AMER,Sovereign Bond,EUR,6440021.65,2.05,0.66,DVP,Chat,0,0.42,0,1,0,None,10,1,3.06
FRDB08L4DU29,2025-09-27,2025-09-28,BNP Paribas,AMER,Corporate Bond,EUR,9407078.03,3.64,0.71,DVP,Chat,0,0.47,0,1,0,None,9,1,5.06
INEIAPZTX147,2025-11-05,2025-11-08,Barclays UK,EMEA,Agency Bond,USD,829288.93,5.44,0.9,DVP,FIX API,0,0.52,1,3,0,None,11,0,5.98
DEAI96JD8MK2,2025-10-07,2025-10-09,BNP Paribas,APAC,Sovereign Bond,EUR,132352.58,6.98,1.55,FOP,Voice,0,0.1,1,2,0,None,10,0,4.47
USTBAZ49KTF0,2025-11-06,2025-11-07,BNP Paribas,EMEA,Corporate Bond,EUR,5355864.78,1.36,1.47,FOP,Voice,1,0.31,0,1,0,None,11,1,0.92
INK0K23HRZ84,2025-11-02,2025-11-04,HSBC,AMER,Agency Bond,JPY,9419348.95,7.29,0.85,DVP,RFQ,0,0.77,1,2,0,None,11,1,8.48
GBN91EM46864,2025-09-20,2025-09-22,JP Morgan,APAC,Sovereign Bond,GBP,8695481.1,1.52,1.49,FOP,Chat,0,0.59,1,2,0,None,9,1,1.01
DEXZ2EZ5SON6,2025-09-24,2025-09-26,HSBC,EMEA,Corporate Bond,EUR,3211957.17,5.1,2.79,FOP,Voice,1,0.72,1,2,0,None,9,0,1.82
IN991TAT3HR0,2025-09-20,2025-09-21,Citibank,APAC,Agency Bond,USD,5691838.04,5.32,0.44,DVP,FIX API,0,0.66,0,1,0,None,9,1,11.82
JP5YY90XUAB8,2025-09-20,2025-09-23,Barclays UK,EMEA,Corporate Bond,EUR,4746260.16,4.7,2.88,DVP,FIX API,0,0.7,1,3,0,None,9,0,1.63
GBT2V2YOASW8,2025-11-10,2025-11-11,BNP Paribas,APAC,Municipal Bond,JPY,1605239.23,4.75,0.75,DVP,Chat,0,0.71,1,1,0,None,11,0,6.25
GBRP19Q3NWZ8,2025-10-05,2025-10-06,JP Morgan,AMER,Corporate Bond,EUR,7753558.96,6.32,1.1,DVP,Chat,2,0.21,0,1,0,None,10,1,5.69
JPLCCVEBM5F5,2025-10-20,2025-10-22,Barclays UK,EMEA,Agency Bond,GBP,4301942.62,0.98,0.42,DVP,Voice,0,0.22,1,2,1,Missing Cash,10,0,2.28
INUMFROXPZC1,2025-09-21,2025-09-24,Barclays UK,AMER,Sovereign Bond,JPY,4278676.8,5.39,2.72,DVP,Voice,0,0.25,0,3,0,None,9,0,1.97
DEMU2JV7FCO2,2025-11-08,2025-11-10,Citibank,APAC,Corporate Bond,GBP,8835974.7,5.16,1.41,FOP,FIX API,0,0.82,1,2,0,None,11,1,3.63
US4IV3MBUB62,2025-11-08,2025-11-10,HSBC,APAC,Sovereign Bond,JPY,5715478.91,6.03,0.85,DVP,Chat,0,0.21,0,2,0,None,11,1,7.01
JPYI48893UN5,2025-11-06,2025-11-08,Barclays UK,APAC,Municipal Bond,JPY,7503336.3,4.54,1.59,FOP,FIX API,1,0.87,0,2,0,None,11,1,2.84
DEI0SA9UK922,2025-10-20,2025-10-21,Deutsche Bank,AMER,Municipal Bond,USD,3280578.49,6.11,2.19,FOP,Voice,1,0.47,0,1,0,None,10,0,2.78
GBRQ1YC6J909,2025-09-24,2025-09-26,HSBC,APAC,Municipal Bond,JPY,417541.46,1.44,2.29,FOP,Voice,1,0.11,0,2,0,None,9,0,0.63
US8KEXSS0345,2025-10-15,2025-10-18,JP Morgan,APAC,Sovereign Bond,JPY,8200498.04,4.08,2.7,DVP,Chat,0,0.57,0,3,0,None,10,1,1.51
FROF7QYD6M99,2025-10-19,2025-10-22,Citibank,AMER,Municipal Bond,USD,9129613.95,2.21,2.12,FOP,Chat,0,0.24,1,3,1,Counterparty Mismatch,10,1,1.04
FRNVTBN3I889,2025-10-24,2025-10-25,Barclays UK,APAC,Municipal Bond,EUR,1384281.26,5.3,1.33,FOP,FIX API,1,0.84,1,1,0,None,10,0,3.96
DEGDLS0HH2O5,2025-09-23,2025-09-25,JP Morgan,AMER,Sovereign Bond,EUR,372569.59,3.51,2.13,DVP,Chat,1,0.23,1,2,0,None,9,0,1.64
DEV5U5VB8HM6,2025-10-24,2025-10-27,Citibank,EMEA,Sovereign Bond,JPY,371780.23,2.46,1.45,DVP,Voice,2,0.11,0,3,0,None,10,0,1.68
JPBYJ0DFCME2,2025-10-02,2025-10-03,Citibank,AMER,Sovereign Bond,EUR,9275402.96,5.89,0.59,FOP,RFQ,0,0.79,1,1,0,None,10,1,9.82
FR4K209ZI565,2025-11-02,2025-11-05,Deutsche Bank,APAC,Corporate Bond,GBP,5371831.63,5.52,0.54,DVP,FIX API,2,0.08,1,3,0,None,11,1,10.04
GBWBK02DK701,2025-10-04,2025-10-06,HSBC,APAC,Sovereign Bond,JPY,7221083.06,3.84,0.85,DVP,FIX API,2,0.48,0,2,0,None,10,1,4.47
JPFPGY8HW0R9,2025-09-20,2025-09-23,BNP Paribas,APAC,Sovereign Bond,USD,8907182.84,4.97,1.27,FOP,FIX API,1,0.11,0,3,0,None,9,1,3.88
FR7QM1WPFN90,2025-11-07,2025-11-10,Barclays UK,EMEA,Municipal Bond,JPY,5739210.6,5.4,1.66,FOP,Chat,0,0.63,1,3,0,None,11,1,3.23
USCB5YMHMJO1,2025-10-23,2025-10-26,Barclays UK,APAC,Corporate Bond,GBP,2022489.86,3.24,1.59,FOP,RFQ,1,0.69,1,3,0,None,10,0,2.02
INSR2LCLQWZ9,2025-11-08,2025-11-09,HSBC,AMER,Corporate Bond,GBP,3930349.31,2.46,1.26,FOP,FIX API,0,0.65,1,1,0,None,11,0,1.94
GB5PFSFFWIX6,2025-11-01,2025-11-04,BNP Paribas,APAC,Corporate Bond,USD,8860228.55,5.62,2.2,DVP,Chat,0,0.85,0,3,0,None,11,1,2.54
IN7T7TVXO3V6,2025-10-26,2025-10-27,JP Morgan,APAC,Corporate Bond,JPY,681173.75,0.89,1.06,DVP,RFQ,0,0.2,0,1,0,None,10,0,0.83
JP6A1S9JD6K2,2025-09-18,2025-09-20,HSBC,APAC,Sovereign Bond,GBP,9758181.37,6.46,2.95,FOP,RFQ,1,0.81,0,2,0,None,9,1,2.18
FR3R3L5JQ5S2,2025-09-14,2025-09-16,Barclays UK,AMER,Municipal Bond,USD,2473959.03,4.95,2.39,DVP,Voice,0,0.5,0,2,0,None,9,0,2.06
DEFJNXCTB0S2,2025-11-08,2025-11-09,Citibank,EMEA,Municipal Bond,USD,722662.68,5.55,1.41,DVP,RFQ,1,0.9,1,1,1,Counterparty Mismatch,11,0,3.91
INAJZZ38HGP9,2025-09-22,2025-09-25,Deutsche Bank,EMEA,Agency Bond,USD,9701242.89,4.89,2.49,FOP,Chat,1,0.02,1,3,0,None,9,1,1.96
GBZDAJQ7MNL1,2025-10-23,2025-10-24,BNP Paribas,EMEA,Municipal Bond,EUR,3912736.07,6.02,1.31,DVP,Chat,2,0.36,0,1,0,None,10,0,4.56
USS9EA8ELD18,2025-10-03,2025-10-06,Deutsche Bank,APAC,Municipal Bond,EUR,9191652.58,5.68,0.31,DVP,Voice,0,0.77,0,3,0,None,10,1,17.75
GBOOX489TAB8,2025-10-07,2025-10-10,BNP Paribas,APAC,Sovereign Bond,EUR,3385473.92,4.69,2.27,FOP,Voice,1,0.64,0,3,0,None,10,0,2.06
USNTYJG1IB83,2025-10-27,2025-10-28,Deutsche Bank,APAC,Municipal Bond,USD,5516736.98,1.72,1.46,FOP,Chat,1,0.15,1,1,0,None,10,1,1.17
USUCBVDD1NU7,2025-10-31,2025-11-03,JP Morgan,APAC,Municipal Bond,EUR,3501418.54,2.51,1.52,DVP,FIX API,0,0.18,1,3,0,None,10,0,1.64
USJX6B8AFG28,2025-10-12,2025-10-14,Citibank,EMEA,Agency Bond,EUR,5022531.49,1.94,0.19,DVP,Chat,1,0.47,1,2,0,None,10,1,9.7
FR9L9JDGACH4,2025-09-18,2025-09-19,Deutsche Bank,AMER,Sovereign Bond,JPY,4024157.65,7.21,1.33,FOP,FIX API,0,0.26,0,1,0,None,9,0,5.38
JP7GSQ3M8MR6,2025-10-18,2025-10-20,Deutsche Bank,EMEA,Corporate Bond,GBP,321089.75,4.41,2.53,FOP,FIX API,1,0.22,1,2,0,None,10,0,1.74
USEFZY2WS903,2025-11-10,2025-11-12,Citibank,APAC,Agency Bond,JPY,9640249.02,1.41,2.25,FOP,Voice,0,0.82,1,2,0,None,11,1,0.62
US20P60J3T58,2025-09-30,2025-10-03,BNP Paribas,APAC,Sovereign Bond,JPY,5290931.41,1.57,1.73,FOP,FIX API,0,0.74,0,3,0,None,9,1,0.9
JPBHFU6O2OC5,2025-09-19,2025-09-20,Deutsche Bank,AMER,Corporate Bond,EUR,1129060.85,1.18,2.57,DVP,FIX API,0,0.05,1,1,0,None,9,0,0.46
